date,SPY_open,SPY_high,SPY_low,SPY_close,ema9,ema20,ema40,ema9_above_ema20,dist_ema9_pct,dist_ema20_pct,bb_mid_15,bb_up_15,bb_lo_15,bb_w_15,bb_pos_15,bb_open_any_15,bb_open_up_15,bb_open_dn_15,bb_mid_60,bb_up_60,bb_lo_60,bb_w_60,bb_pos_60,bb_open_any_60,bb_open_up_60,bb_open_dn_60,trend_up,trend_down,touch_ema9_up,touch_ema9_dn,long_signal,short_signal,conf_long,conf_short,signal_now,confidence_0_1,rationale_long,rationale_short,explain_state
2025-11-20 18:08:00+00:00,659.07,659.65,659.05,659.46,658.3130704979767,657.8732972813581,658.254245393542,1,0.0017422250194056854,0.0024118667305679242,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.7118504909789166,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.48138878299282867,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.71, bb_pos_60=-0.48, ema9_vs_ema20=above"
2025-11-20 18:09:00+00:00,659.45,660.01,659.37,659.94,658.5633673444419,658.05301056124,658.3203534173247,1,0.0020903571680721544,0.0028675340868826726,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.6744523367984433,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.4288676747222145,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.67, bb_pos_60=-0.43, ema9_vs_ema20=above"
2025-11-20 18:10:00+00:00,659.95,660.11,659.33,659.66,658.7320800606815,658.1927487733061,658.3728885774296,1,0.0014086454378128277,0.0022292120802431814,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.6962679267370586,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.45950498788008104,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.70, bb_pos_60=-0.46, ema9_vs_ema20=above"
2025-11-20 18:11:00+00:00,659.84,660.34,659.82,660.11,658.9440677436535,658.3594662712795,658.441010594001,1,0.0017693948749533117,0.0026589330273245615,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.6612071571928626,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.41026644887637714,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.66, bb_pos_60=-0.41, ema9_vs_ema20=above"
2025-11-20 18:12:00+00:00,660.09,660.68,660.09,660.66,659.2080573215529,658.5595126824727,658.5280297863931,1,0.0022025560250984455,0.0031895178447449712,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.6183551055277421,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.35008601231630565,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.62, bb_pos_60=-0.35, ema9_vs_ema20=above"
2025-11-20 18:13:00+00:00,660.72,661.13,660.72,660.89,659.4668177336217,658.762163753562,658.6206560692796,1,0.002158080176451138,0.0032300523064556774,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.6004351566495979,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.3249196479366353,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.60, bb_pos_60=-0.32, ema9_vs_ema20=above"
2025-11-20 18:14:00+00:00,661.06,661.84,660.98,661.84,659.8319226976799,659.0298016880349,658.7469048508765,1,0.0030433163859520107,0.004264144511776369,668.5965,681.4313580436261,655.7616419563739,0.03839343473567728,-0.5264179765007437,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.2209716211510437,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.53, bb_pos_60=-0.22, ema9_vs_ema20=above"
2025-11-20 18:15:00+00:00,661.83,661.94,661.12,661.255,660.0508576672676,659.2232971934232,658.8452615233911,1,0.0018243175033330061,0.003081964510700086,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.5249185711356191,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.2849817218558563,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.52, bb_pos_60=-0.28, ema9_vs_ema20=above"
2025-11-20 18:16:00+00:00,661.275,661.48,660.145,660.18,660.0707257184572,659.3064887418212,658.8976042087482,1,0.00016554935294821327,0.0013248940714138957,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6069370978755632,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.40260712058691983,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.61, bb_pos_60=-0.40, ema9_vs_ema20=above"
2025-11-20 18:17:00+00:00,660.31,660.76,659.95,659.95,660.0521525310022,659.3624462425324,658.9388746319346,1,-0.00015476433280381396,0.0008910937539980957,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6244852477827059,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.42777348496657774,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.62, bb_pos_60=-0.43, ema9_vs_ema20=above"
2025-11-20 18:18:00+00:00,659.91,659.91,659.33,659.54,659.973359833925,659.3778856997035,658.9624481757803,1,-0.0006566323132104479,0.00024585947422917087,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6557667323998058,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.4726352649477346,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.66, bb_pos_60=-0.47, ema9_vs_ema20=above"
2025-11-20 18:19:00+00:00,659.58,660.29,659.52,660.16,660.0020737056287,659.4458956388597,659.0094109924164,1,0.0002392815123815062,0.0010828854434652424,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6084630239544443,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.4047955000981933,0,0,0,0,0,True,False,False,False,0.5,0.25,flat,0.25,touch_or_cross_ema9_up;headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.61, bb_pos_60=-0.40, ema9_vs_ema20=above"
2025-11-20 18:20:00+00:00,660.15,660.56,659.97,660.4,660.063293135532,659.5288612354807,659.0639438946746,1,0.0005101129966922358,0.0013208501033410425,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.5901519110078522,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.3785349459628863,0,0,0,0,0,True,False,False,False,0.5,0.25,flat,0.25,touch_or_cross_ema9_up;headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.59, bb_pos_60=-0.38, ema9_vs_ema20=above"
2025-11-20 18:21:00+00:00,660.43,660.8,659.44,659.72,660.0104788069887,659.5454819976128,659.0896715850795,1,-0.0004401124168720294,0.00026460343850542856,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6420333976898573,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.45293984934624804,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.64, bb_pos_60=-0.45, ema9_vs_ema20=above"
2025-11-20 18:22:00+00:00,659.765,660.1,659.6,660.06,660.0180974520673,659.5902226934726,659.1277236797822,1,6.348696815194899e-05,0.0007122260008782799,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6160926543488592,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.41573739765457335,0,0,0,0,0,True,False,False,False,0.5,0.25,flat,0.25,touch_or_cross_ema9_up;headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.62, bb_pos_60=-0.42, ema9_vs_ema20=above"
2025-11-20 18:23:00+00:00,660.12,660.12,659.46,660.07,660.0260824594416,659.6319424592576,659.1646756923398,1,6.653909856835227e-05,0.0006640938871294022,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6153296913094098,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.41464320789892417,0,0,0,0,0,True,False,False,False,0.5,0.25,flat,0.25,touch_or_cross_ema9_up;headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.62, bb_pos_60=-0.41, ema9_vs_ema20=above"
2025-11-20 18:24:00+00:00,660.14,660.21,659.01,659.07,659.8789928502968,659.583077897583,659.1609629200912,1,-0.0012259715175995112,-0.0007778821421835502,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6916259952535406,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.5240621834626996,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.69, bb_pos_60=-0.52, ema9_vs_ema20=above"
2025-11-20 18:25:00+00:00,658.94,659.6,658.94,659.54,659.8268401040973,659.5793319934454,659.1758271193033,1,-0.00043472027305235805,-5.963193741465034e-05,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6557667323998058,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.4726352649477346,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.66, bb_pos_60=-0.47, ema9_vs_ema20=above"
2025-11-20 18:26:00+00:00,659.53,659.53,659.01,659.01,659.7011723957746,659.5298248635806,659.169324095017,1,-0.0010477052712587476,-0.0007881749148921369,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6962037734901929,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.5306273219965325,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.70, bb_pos_60=-0.53, ema9_vs_ema20=above"
2025-11-20 18:27:00+00:00,659.33,659.45,658.81,659.15,659.6163766425785,659.4967966145737,659.1685662873693,1,-0.0007070422431784129,-0.0005258503397649328,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6855222909380156,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.5153086654176054,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.69, bb_pos_60=-0.52, ema9_vs_ema20=above"
2025-11-20 18:28:00+00:00,659.09,659.76,658.76,659.4,659.5830879283357,659.4883795176543,659.1776421192372,1,-0.000277581295952789,-0.00013401224403519763,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.666448214951983,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.48795392152666167,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.67, bb_pos_60=-0.49, ema9_vs_ema20=above"
2025-11-20 18:29:00+00:00,659.31,659.91,659.31,659.55,659.5779974778225,659.4937378204669,659.1922443890711,1,-4.244756181914777e-05,8.531116568133434e-05,668.135,681.241794802698,655.028205197302,0.03923397158567656,-0.6550037693603651,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.4715410751920978,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.66, bb_pos_60=-0.47, ema9_vs_ema20=above"
2025-11-20 18:30:00+00:00,659.53,659.59,659.22,659.38,659.5475363273882,659.483847575209,659.1996073542056,1,-0.0002540170619408366,-0.0001574679586024974,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.6045448029852291,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.49014230103793516,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.60, bb_pos_60=-0.49, ema9_vs_ema20=above"
2025-11-20 18:31:00+00:00,659.62,659.79,659.37,659.68,659.5679153539438,659.5009043077995,659.2184462814917,1,0.00016993647423846348,0.0002715624664508809,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.5824340512759281,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.4573166083688075,0,0,0,0,0,True,False,False,False,0.5,0.25,flat,0.25,touch_or_cross_ema9_up;headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.58, bb_pos_60=-0.46, ema9_vs_ema20=above"
2025-11-20 18:32:00+00:00,659.61,659.85,658.63,658.63,659.4236206841064,659.4251734984257,659.1953699567273,0,-0.0012035066066985456,-0.0012058585725611692,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.65982168225849,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.5722065327107667,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.66, bb_pos_60=-0.57, ema9_vs_ema20=below"
2025-11-20 18:33:00+00:00,658.61,658.72,657.93,657.97,659.1999867327054,659.2986366724756,659.147316232934,0,-0.0018658779694485927,-0.0020152273925232445,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.7084653360189572,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.644423056582855,0,0,0,0,0,False,True,False,False,0.25,0.5,flat,0.25,headroom_to_15m_upper,HTF_bands_open_down;touch_or_cross_ema9_dn,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.71, bb_pos_60=-0.64, ema9_vs_ema20=below"
2025-11-20 18:34:00+00:00,658.04,658.82,657.73,658.75,659.1307580045968,659.2509291357386,659.1317352041916,0,-0.0005776668740956614,-0.0007598459305856453,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.6509773815747679,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.5590762556431131,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.65, bb_pos_60=-0.56, ema9_vs_ema20=below"
2025-11-20 18:35:00+00:00,658.68,658.76,658.23,658.31,659.0044875423512,659.1691092108917,659.0995102942234,0,-0.001053843419095979,-0.001303321407036595,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.6834064840817516,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.6072206048911803,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.68, bb_pos_60=-0.61, ema9_vs_ema20=below"
2025-11-20 18:36:00+00:00,658.3,658.3,657.72,657.72,658.8068740742972,659.0430997142925,659.0454118513127,0,-0.001649761283721185,-0.0020076072640257125,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.7268909624433776,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.6717778004737989,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.73, bb_pos_60=-0.67, ema9_vs_ema20=below"
2025-11-20 18:37:00+00:00,657.62,658.0,657.52,657.56,658.615047293636,658.9141345217453,658.9871604061632,0,-0.0016019179913538961,-0.002055100127315024,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.7386833633550126,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.6892848365640118,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.74, bb_pos_60=-0.69, ema9_vs_ema20=below"
2025-11-20 18:38:00+00:00,657.57,657.8,656.85,657.23,658.4019630946151,658.7676880415936,658.9182521549411,0,-0.0017800115435662178,-0.002334188621431754,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.763005190235242,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.7253930985000497,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.76, bb_pos_60=-0.73, ema9_vs_ema20=below"
2025-11-20 18:39:00+00:00,657.22,657.29,656.9,657.085,658.1993533877512,658.6213673423247,658.8463599135708,0,-0.0016930332459544895,-0.0023327019415179118,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.7736920535614045,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.7412588499567953,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.77, bb_pos_60=-0.74, ema9_vs_ema20=below"
2025-11-20 18:40:00+00:00,657.105,657.105,656.625,656.9,657.9994528665587,658.4716832256008,658.770032073823,0,-0.001670902402378882,-0.0023868653210746826,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.7873270171154798,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.7615013604361002,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.79, bb_pos_60=-0.76, ema9_vs_ema20=below"
2025-11-20 18:41:00+00:00,656.67,656.93,656.52,656.84,657.8210755024728,658.3297977277225,658.6943445415162,0,-0.001491401748907717,-0.002262996043722487,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.7917491674573367,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.7680664989699207,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.79, bb_pos_60=-0.77, ema9_vs_ema20=below"
2025-11-20 18:42:00+00:00,656.88,657.17,656.58,656.64,657.6393715790155,658.1828587948771,658.6137820104764,0,-0.0015196346541964667,-0.0023441187722543777,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.8064896685968763,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.7899502940826807,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.81, bb_pos_60=-0.79, ema9_vs_ema20=below"
2025-11-20 18:43:00+00:00,656.5,656.88,656.43,656.64,657.4856221053208,658.0486971605401,658.5363787943793,0,-0.0012861453952606183,-0.0021407187137040262,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.8064896685968763,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.7899502940826807,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.81, bb_pos_60=-0.79, ema9_vs_ema20=below"
2025-11-20 18:44:00+00:00,656.665,656.69,656.36,656.38,657.3155263968099,657.9035930596235,658.45181492009,0,-0.0014232531550535388,-0.002315830276192865,667.5825,681.1505597360133,654.0144402639867,0.040648338552952815,-0.8256523200782727,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.8183992277292613,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.83, bb_pos_60=-0.82, ema9_vs_ema20=below"
2025-11-20 18:45:00+00:00,656.38,656.38,655.96,655.96,657.1069838742238,657.7345849674823,658.3540966879297,0,-0.0017455055301061062,-0.0026980259333178047,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.7614013461948758,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.8643551974660425,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.76, bb_pos_60=-0.86, ema9_vs_ema20=below"
2025-11-20 18:46:00+00:00,655.85,656.1,655.71,655.71,656.8920632781894,657.5585341007447,658.2504066217364,0,-0.0017994787032291626,-0.0028112084398276282,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.7789881098617782,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.8917099413569863,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.78, bb_pos_60=-0.89, ema9_vs_ema20=below"
2025-11-20 18:47:00+00:00,655.82,656.38,655.82,655.87,656.7348227738526,657.4117050485061,658.1570573424526,0,-0.0013168523182610636,-0.002345113475568983,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.7677325811149629,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.8742029052667858,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.77, bb_pos_60=-0.87, ema9_vs_ema20=below"
2025-11-20 18:48:00+00:00,655.8,655.83,655.52,655.62,656.5633115778752,657.2559046095056,658.0575648976506,0,-0.0014367412269933322,-0.002488991879772473,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.7853193447818654,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.9015576491577296,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.79, bb_pos_60=-0.90, ema9_vs_ema20=below"
2025-11-20 18:49:00+00:00,655.77,655.91,655.58,655.61,656.4166482582021,657.1127824695486,657.9615819604879,0,-0.0012288662396704453,-0.002286947552444296,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.7860228153285409,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.9026518389133664,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.79, bb_pos_60=-0.90, ema9_vs_ema20=below"
2025-11-20 18:50:00+00:00,655.6,655.6,654.4,654.73,656.1571639107865,656.9055839939357,657.834853256155,0,-0.0021750336493780997,-0.003311867103805488,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.8479282234360375,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.9989405374094883,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.85, bb_pos_60=-1.00, ema9_vs_ema20=below"
2025-11-20 18:51:00+00:00,654.68,655.17,654.68,654.81,655.9499079245116,656.7233592988108,657.7162315598353,0,-0.0017377972170443678,-0.0029134935916604876,666.7835,680.998736227373,652.568263772627,0.04263823633120195,-0.8423004590626337,1,0,1,663.8595,672.998682622096,654.720317377904,0.027533484486087712,-0.9901870193643942,0,0,0,0,0,False,False,False,False,0.25,0.25,flat,0.125,headroom_to_15m_upper,HTF_bands_open_down,"15m(open_up=0, open_dn=1), 60m(open_up=0, open_dn=0), trend_up=0, trend_down=0, bb_pos_15=-0.84, bb_pos_60=-0.99, ema9_vs_ema20=below"
